Year,Month,Day,Transect length,Sample,Time,Small Insects,Large insects,Column,Total Insects,Proportion large insects,Wind,Cloud cover,Precipitation,Temperature
2002,5,-6,"1,2",1,"7,5",0,0,0,0,0,5,8,1,"8,00"
2002,5,-5,"1,2",1,"7,5",0,0,0,0,0,1,8,1,"12,00"
2002,5,-4,"1,2",1,"7,5",0,0,0,0,0,1,7,0,"12,00"
2002,5,-4,"1,2",2,"9,5",0,0,0,0,0,1,8,1,"13,00"
2002,6,12,"1,2",2,"14,5",2,0,2,2,0,3,3,0,"18,00"
2002,6,12,"1,2",1,"12,25",4,0,4,4,0,2,4,0,"18,00"
2002,6,13,"1,2",1,"7,75",1,0,1,1,0,1,8,1,"12,00"
2002,6,13,"1,2",2,"15,33",1,0,1,1,0,3,8,1,"16,00"
2002,6,14,"1,2",1,"7,5",0,0,0,0,0,3,8,1,"13,00"
2002,6,14,"1,2",2,"9,5",0,0,0,0,0,5,8,1,"15,00"
2002,6,14,"1,2",3,"11,5",1,0,1,1,0,4,8,1,"14,00"
2002,6,14,"1,2",4,15,0,0,0,0,0,4,8,1,"15,00"
2002,6,15,"1,2",2,13,0,0,0,0,0,3,3,0,"17,00"
2002,6,15,"1,2",1,"7,5",0,0,0,0,0,3,8,1,"12,00"
2002,6,16,"1,2",1,"7,5",1,0,1,1,0,0,0,0,"12,00"
2002,6,18,"1,2",1,"7,5",1,0,1,1,0,1,7,0,"12,00"
2002,6,18,"1,2",2,"11,5",2,0,2,2,0,2,8,1,"17,00"
2002,6,19,"1,2",3,"16,75",3,0,3,3,0,3,5,0,"19,00"
2002,6,19,"1,2",1,"7,5",0,0,0,0,0,1,8,1,"13,00"
2002,6,19,"1,2",2,10,0,0,0,0,0,1,8,1,"16,00"
2002,6,20,"1,2",1,"10,75",0,0,0,0,0,4,6,0,"16,00"
2002,6,20,"1,2",2,13,0,0,0,0,0,4,8,1,"14,00"
2002,6,21,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"13,00"
2002,6,21,"1,2",2,"14,5",0,0,0,0,0,4,8,1,"15,00"
2002,6,22,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"15,00"
2002,6,23,"1,2",1,"7,5",0,0,0,0,0,3,7,0,"14,00"
2002,6,24,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"12,00"
2002,6,25,"1,2",1,"7,5",1,0,1,1,0,3,1,0,"12,00"
2002,6,25,"1,2",2,"11,5",1,0,1,1,0,3,1,0,"15,00"
2002,6,26,"1,2",1,"7,5",1,0,1,1,0,2,0,0,"12,00"
2002,6,26,"1,2",2,"12,5",2,0,2,2,0,2,3,0,"18,00"
2002,6,27,"1,2",2,"11,5",2,0,2,2,0,1,7,0,"20,00"
2002,6,27,"1,2",1,"7,5",0,0,0,0,0,1,8,1,"15,00"
2002,6,28,"1,2",1,"7,5",1,0,1,1,0,2,0,0,"18,00"
2002,6,28,"1,2",2,"11,25",2,0,2,2,0,3,3,0,"23,00"
2002,6,29,"1,2",1,"7,5",1,0,1,1,0,3,3,0,"18,00"
2002,6,29,"1,2",2,16,1,0,1,1,0,2,8,1,"24,00"
2002,7,31,"1,2",1,"7,25",1,0,1,1,0,1,1,0,"14,00"
2002,7,31,"1,2",2,"12,25",2,0,2,2,0,2,6,0,"17,00"
2002,7,31,"1,2",3,"14,25",0,0,0,0,0,3,7,0,"19,00"
2002,7,32,"1,2",1,"13,75",0,0,0,0,0,2,8,1,"18,00"
2002,7,33,"1,2",1,"7,5",0,0,0,0,0,1,8,1,"18,00"
2002,7,33,"1,2",2,"10,5",3,0,3,3,0,2,8,1,"22,00"
2002,7,33,"1,2",3,"15,75",3,0,3,3,0,2,8,1,"22,00"
2002,7,34,"1,2",1,"7,25",1,0,1,1,0,2,8,1,"21,00"
2002,7,34,"1,2",2,"12,25",1,0,1,1,0,2,8,1,"21,00"
2002,7,34,"1,2",3,"15,75",2,0,2,2,0,2,8,1,"21,00"
2002,7,35,"1,2",1,"7,5",3,0,3,3,0,1,8,1,"16,00"
2002,7,36,"1,2",1,"8,25",2,0,2,2,0,1,3,0,"19,00"
2002,8,80,"1,2",1,"14,5",1,0,1,1,0,2,6,0,"21,00"
2002,8,80,"1,2",1,12,4,0,4,4,0,1,7,0,"22,00"
2002,8,80,"1,2",1,9,2,0,2,2,0,1,8,1,"17,00"
2002,8,90,"1,2",1,15,4,0,4,4,0,2,5,0,"22,00"
2003,6,3,"1,2",1,"6,5",2,0,2,14,0,0,0,0,"17,00"
2003,6,3,"1,2",2,"14,58",2,0,2,11,0,0,0,0,"14,00"
2003,6,3,"1,2",3,"18,25",6,0,6,6,0,0,2,0,"15,00"
2003,6,4,"1,2",2,"11,83",7,0,7,7,0,0,6,0,"10,00"
2003,6,4,"1,2",1,"6,33",3,1,4,0,1,0,8,1,"14,00"
2003,6,4,"1,2",3,"18,17",5,0,5,0,0,0,8,1,"8,00"
2003,6,5,"1,2",1,"7,08",8,0,8,0,0,0,7,0,"12,00"
2003,6,6,"1,2",1,"6,25",9,0,9,0,0,0,0,0,"12,00"
2003,6,8,"1,2",1,"7,5",4,0,4,2,0,0,0,0,"13,00"
2003,6,9,"1,2",1,"7,17",3,1,4,4,"0,2",3,8,1,"18,00"
2003,6,10,"1,2",1,"6,33",1,0,1,0,0,0,0,0,"18,00"
2003,6,10,"1,2",2,"13,25",4,0,4,3,0,0,0,0,"12,00"
2003,6,11,"1,2",1,"6,25",0,1,1,0,1,0,0,0,"16,00"
2003,6,11,"1,2",2,"13,25",3,0,3,5,0,0,1,0,"13,00"
2003,6,11,"1,2",3,"18,75",2,0,2,4,0,0,1,0,"15,00"
2003,6,13,"1,2",1,"6,42",2,0,2,0,0,0,8,1,"14,00"
2003,6,14,"1,2",1,"7,83",1,1,2,4,"0,2",0,7,0,"15,00"
2003,6,16,"1,2",1,"6,67",4,0,4,0,0,3,8,1,"12,00"
2003,6,17,"1,2",3,19,2,1,3,3,"0,25",0,1,0,"12,00"
2003,6,17,"1,2",2,"13,42",3,0,3,4,0,0,3,0,"12,00"
2003,6,17,"1,2",1,"6,83",4,1,5,4,"0,2",0,4,0,"17,00"
2003,6,18,"1,2",1,"7,5",7,0,7,7,0,0,2,0,"17,00"
2003,6,19,"1,2",1,"7,17",5,0,5,10,0,1,5,0,"13,00"
2003,6,20,"1,2",1,"7,42",6,0,6,1,0,1,8,1,"16,00"
2003,6,21,"1,2",1,"8,5",3,0,3,0,0,2,8,1,"19,00"
2003,6,22,"1,2",1,"7,33",1,0,1,1,0,1,6,0,"16,00"
2003,6,23,"1,2",1,"6,5",5,1,6,5,166.666.667,0,7,0,"14,00"
2003,6,24,"1,2",2,"11,33",2,0,2,0,0,2,5,0,"15,00"
2003,6,24,"1,2",3,"18,83",1,0,1,0,0,3,7,0,"15,00"
2003,6,24,"1,2",1,"6,5",3,0,3,3,0,0,8,1,"13,00"
2003,6,26,"1,2",1,"6,5",1,0,1,1,0,1,3,0,"14,00"
2003,6,27,"1,2",1,"18,5",5,0,5,8,0,0,8,1,"12,00"
2003,7,31,"1,2",1,"7,08",3,0,3,0,0,0,6,0,"12,00"
2003,7,32,"1,2",3,"18,08",8,0,8,8,0,0,1,0,"18,00"
2003,7,32,"1,2",1,"7,5",5,0,5,5,0,0,2,0,"15,00"
2003,7,32,"1,2",2,"11,92",7,0,7,7,0,1,6,0,"12,00"
2003,7,34,"1,2",1,"7,83",3,0,3,3,0,0,1,0,"15,00"
2003,7,35,"1,2",1,"8,08",0,0,0,3,0,1,3,0,"20,00"
2003,7,37,"1,2",1,"6,5",4,0,4,1,0,1,1,0,"18,00"
2003,7,37,"1,2",2,"10,67",5,0,5,5,0,2,1,0,"23,00"
2003,7,38,"1,2",2,"13,75",8,0,8,11,0,2,1,0,"24,00"
2003,7,38,"1,2",3,"18,75",9,1,10,9,"0,1",1,1,0,"14,00"
2003,7,38,"1,2",1,"6,5",0,0,0,2,0,1,3,0,"18,00"
2003,7,39,"1,2",1,"9,17",8,0,8,13,0,1,0,0,"17,00"
2003,7,40,"1,2",1,"6,5",6,0,6,4,0,0,0,0,"19,00"
2003,7,43,"1,2",1,"7,25",6,0,6,6,0,0,6,0,"18,00"
2003,7,44,"1,2",1,"6,5",4,0,4,4,0,0,7,0,"18,00"
2003,7,45,"1,2",1,"8,25",9,1,10,7,125,0,6,0,"22,00"
2003,7,46,"1,2",3,"19,5",6,0,6,7,0,1,1,0,"21,00"
2003,7,46,"1,2",2,"11,92",6,1,7,6,142.857.143,2,2,0,"21,00"
2003,7,46,"1,2",1,"6,42",9,0,9,4,0,0,3,0,"22,00"
2003,7,47,"1,2",1,"6,5",8,1,9,6,142.857.143,0,1,0,"21,00"
2003,7,49,"1,2",1,"7,25",5,1,6,4,"0,2",2,1,0,"16,00"
2003,8,66,"1,2",1,9,0,0,0,4,0,0,0,0,"19,00"
2003,8,66,"1,2",2,12,5,1,6,5,166.666.667,0,0,0,"17,00"
2003,8,66,"1,2",3,18,7,0,7,7,0,0,0,0,"22,00"
2003,8,67,"1,2",1,7,6,0,6,10,0,0,0,0,"21,00"
2003,8,68,"1,2",1,7,5,1,6,5,166.666.667,0,0,0,"22,00"
2003,8,69,"1,2",1,7,7,1,8,5,166.666.667,0,0,0,"17,00"
2003,8,70,"1,2",1,7,5,0,5,10,0,0,0,0,"14,00"
2003,8,71,"1,2",1,"8,25",10,1,11,7,125,0,1,0,"15,00"
2003,8,73,"1,2",2,"13,25",3,0,3,15,0,1,1,0,"10,00"
2003,8,73,"1,2",1,"6,5",11,1,12,4,"0,2",1,2,0,"14,00"
2003,8,73,"1,2",3,"18,25",15,1,16,26,37.037.037,1,2,0,"8,00"
2003,8,75,"1,2",1,"6,5",11,0,11,11,0,1,0,0,"12,00"
2003,8,76,"1,2",3,"19,5",8,0,8,30,0,1,1,0,"18,00"
2003,8,76,"1,2",2,"12,33",5,0,5,14,0,0,2,0,"13,00"
2003,8,76,"1,2",1,"6,42",8,0,8,2,0,1,7,0,"12,00"
2003,8,77,"1,2",1,"6,75",7,1,8,7,125,1,6,0,"18,00"
2003,8,78,"1,2",1,"6,92",5,0,5,1,0,1,5,0,"12,00"
2003,8,79,"1,2",1,"6,5",7,0,7,4,0,0,0,0,"16,00"
2003,8,80,"1,2",1,"6,5",5,1,6,2,333.333.333,0,1,0,"13,00"
2003,8,80,"1,2",2,"11,58",13,0,13,14,0,0,1,0,"15,00"
2003,8,80,"1,2",3,"18,58",11,0,11,15,0,0,5,0,"14,00"
2003,8,81,"1,2",1,"6,67",12,0,12,2,0,0,0,0,"15,00"
2003,8,82,"1,2",1,"7,1",5,1,6,4,"0,2",0,0,0,"12,00"
2004,6,5,"1,2",1,"6,75",2,0,2,3,0,3,0,0,"18,00"
2004,6,6,"1,2",1,"6,83",2,0,2,2,0,1,6,0,"15,00"
2004,6,7,"1,2",1,"6,58",0,0,0,0,0,1,8,1,"16,00"
2004,6,8,"1,2",1,"6,83",2,0,2,0,0,2,8,1,"15,00"
2004,6,8,"1,2",2,"11,67",1,0,1,0,0,3,8,1,"10,00"
2004,6,12,"1,2",1,"7,5",0,0,0,1,0,1,3,0,"8,00"
2004,6,12,"1,2",3,"18,25",1,0,1,0,0,3,5,0,"12,00"
2004,6,12,"1,2",2,"11,5",0,0,0,0,0,2,6,0,"12,00"
2004,6,13,"1,2",1,"6,58",2,0,2,0,0,3,1,0,"13,00"
2004,6,14,"1,2",1,"6,58",2,0,2,4,0,0,0,0,"19,00"
2004,6,15,"1,2",1,"6,83",1,0,1,3,0,1,4,0,"19,00"
2004,6,19,"1,2",3,"19,25",1,0,1,1,0,2,1,0,"13,00"
2004,6,19,"1,2",2,"10,42",1,0,1,1,0,1,3,0,"17,00"
2004,6,19,"1,2",1,"6,75",2,1,3,0,1,1,6,0,"12,00"
2004,6,20,"1,2",1,"6,75",2,0,2,2,0,2,4,0,"16,00"
2004,6,21,"1,2",1,7,1,0,1,2,0,0,7,0,"15,00"
2004,6,23,"1,2",1,7,1,0,1,0,0,2,1,0,"16,00"
2004,6,24,"1,2",1,7,0,0,0,0,0,0,8,1,"12,00"
2004,6,25,"1,2",1,"6,75",1,0,1,1,0,1,7,0,"18,00"
2004,6,26,"1,2",1,"6,5",1,0,1,0,0,0,4,0,"12,00"
2004,6,26,"1,2",2,"12,5",1,0,1,2,0,1,5,0,"12,00"
2004,7,32,"1,2",1,"6,92",0,0,0,0,0,1,7,0,"18,00"
2004,7,33,"1,2",2,"14,58",1,0,1,3,0,2,5,0,"17,00"
2004,7,33,"1,2",1,"6,67",2,0,2,1,0,2,7,0,"13,00"
2004,7,33,"1,2",3,18,1,0,1,2,0,1,7,0,"20,00"
2004,7,34,"1,2",1,7,1,0,1,1,0,2,8,1,"17,00"
2004,7,36,"1,2",1,"6,5",4,0,4,1,0,3,4,0,"15,00"
2004,7,37,"1,2",1,"6,75",3,1,4,4,"0,2",1,1,0,"13,00"
2004,7,40,"1,2",1,"6,58",3,0,3,1,0,2,0,0,"16,00"
2004,7,41,"1,2",1,"7,25",3,0,3,7,0,1,8,1,"16,00"
2004,7,42,"1,2",2,"13,5",3,0,3,2,0,1,2,0,"12,00"
2004,7,42,"1,2",1,"6,83",2,1,3,0,1,0,7,0,"15,00"
2004,7,42,"1,2",3,,3,0,3,5,0,0,7,0,"12,00"
2004,7,46,"1,2",1,"7,67",1,0,1,1,0,2,6,0,"16,00"
2004,7,47,"1,2",1,"6,67",0,0,0,0,0,0,1,0,"12,00"
2004,7,47,"1,2",2,,0,1,1,0,1,1,7,0,"19,00"
2004,8,63,"1,2",1,"7,33",0,0,0,1,0,2,8,1,"16,00"
2004,8,63,"1,2",2,12,2,0,2,0,0,2,8,1,"21,00"
2004,8,64,"1,2",1,"6,67",2,0,2,4,0,0,8,1,"19,00"
2004,8,64,"1,2",2,,6,0,6,8,0,1,8,1,"24,00"
2004,8,65,"1,2",1,"6,83",4,0,4,2,0,2,8,1,"19,00"
2004,8,67,"1,2",1,"6,67",2,0,2,2,0,2,6,0,"25,00"
2004,8,68,"1,2",1,"6,5",0,0,0,2,0,2,2,0,"15,00"
2004,8,68,"1,2",3,"18,33",2,0,2,0,0,3,3,0,"20,00"
2004,8,68,"1,2",2,"11,67",2,0,2,2,0,3,5,0,"18,00"
2004,8,69,"1,2",1,"6,67",2,0,2,2,0,0,8,1,"19,00"
2004,8,70,"1,2",1,"6,67",4,0,4,0,0,0,0,0,"19,00"
2004,8,71,"1,2",1,"6,5",2,0,2,2,0,0,8,1,"23,00"
2004,8,72,"1,2",1,"6,5",2,0,2,2,0,0,8,1,"23,00"
2004,8,73,"1,2",1,"6,67",2,0,2,4,0,2,1,0,"22,00"
2004,8,74,"1,2",1,7,2,0,2,2,0,1,5,0,"22,00"
2004,8,75,"1,2",1,"6,67",2,0,2,2,0,0,7,0,"22,00"
2004,8,75,"1,2",2,"11,75",5,0,5,7,0,1,7,0,"17,00"
2004,8,75,"1,2",3,,3,0,3,3,0,0,8,1,"20,00"
2004,8,76,"1,2",1,"6,67",1,0,1,1,0,1,8,1,"18,00"
2004,8,77,"1,2",1,"6,75",1,0,1,1,0,1,6,0,"23,00"
2004,8,79,"1,2",1,"6,58",1,0,1,1,0,1,1,0,"22,00"
2004,8,80,"1,2",1,"6,42",6,0,6,0,0,2,8,1,"23,00"
2004,8,81,"1,2",1,"6,5",3,0,3,9,0,1,8,1,"18,00"
2004,8,83,"1,2",3,"18,33",0,0,0,0,0,3,0,0,"15,00"
2004,8,83,"1,2",1,7,0,0,0,0,0,2,1,0,"15,00"
2004,8,83,"1,2",2,"12,58",1,0,1,1,0,3,6,0,"16,00"
2004,8,84,"1,2",1,"6,42",0,0,0,0,0,2,3,0,"10,00"
2004,8,85,"1,2",1,,0,0,0,0,0,0,7,0,"8,00"
2005,5,-10,"1,2",1,"13,75",0,0,0,2,0,1,7,0,"22,00"
2005,5,-9,"1,2",1,"9,5",2,0,2,4,0,1,0,0,"18,00"
2005,5,-8,"1,2",1,7,2,0,2,0,0,3,8,1,"11,00"
2005,5,-8,"1,2",2,"9,5",1,0,1,1,0,4,8,1,"11,00"
2005,6,7,"1,2",1,"7,25",0,0,0,0,0,0,8,1,"12,00"
2005,6,8,"1,2",1,"7,5",1,0,1,0,0,0,8,1,"13,00"
2005,6,9,"1,2",1,"7,25",1,0,1,0,0,0,8,1,"12,00"
2005,6,10,"1,2",1,16,1,0,1,3,0,1,8,1,"12,00"
2005,6,10,"1,2",2,12,2,0,2,0,0,3,8,1,"12,00"
2005,6,12,"1,2",1,"7,5",1,0,1,2,0,5,4,0,"11,00"
2005,6,14,"1,2",2,"15,5",2,0,2,3,0,1,7,0,"13,00"
2005,6,14,"1,2",1,"7,25",4,0,4,6,0,3,8,1,"9,00"
2005,6,15,"1,2",1,"15,75",4,0,4,4,0,3,0,0,"16,00"
2005,6,16,"1,2",1,"10,75",4,0,4,2,0,2,0,0,"14,00"
2005,6,16,"1,2",2,"11,75",7,0,7,8,0,3,0,0,"16,00"
2005,6,17,"1,2",1,"7,5",5,0,5,4,0,2,8,1,"12,00"
2005,6,17,"1,2",2,"12,85",5,0,5,5,0,3,8,1,"14,00"
2005,6,21,"1,2",1,7,4,0,4,3,0,0,0,0,"12,00"
2005,6,21,"1,2",2,"9,5",5,0,5,4,0,0,1,0,"13,00"
2005,6,24,"1,2",1,12,5,0,5,5,0,0,6,0,"17,00"
2005,6,25,"1,2",1,16,4,0,4,4,0,1,7,0,"20,00"
2005,6,26,"1,2",2,"15,25",3,0,3,3,0,3,1,0,"20,00"
2005,6,26,"1,2",1,"7,5",2,0,2,2,0,4,4,0,"13,00"
2005,6,27,"1,2",3,"15,25",4,0,4,4,0,2,1,0,"20,00"
2005,6,27,"1,2",2,"12,25",2,0,2,2,0,2,4,0,"17,00"
2005,6,27,"1,2",1,"7,25",2,0,2,2,0,1,8,1,"13,00"
2005,6,28,"1,2",2,"11,75",8,0,8,8,0,1,0,0,"20,00"
2005,6,28,"1,2",3,16,5,0,5,5,0,3,2,0,"22,00"
2005,6,28,"1,2",1,"6,75",3,0,3,3,0,0,8,1,"13,00"
2005,6,29,"1,2",1,12,3,0,3,3,0,2,3,0,"24,00"
2005,6,29,"1,2",2,20,1,0,1,1,0,2,7,0,"12,00"
2005,6,29,"1,2",1,"20,5",1,0,1,1,0,2,7,0,"12,00"
2005,6,30,"1,2",1,"7,5",0,0,0,0,0,3,8,1,"11,00"
2005,6,30,"1,2",2,"15,25",0,0,0,0,0,5,8,1,"11,00"
2005,6,31,"1,2",1,21,4,0,4,4,0,0,0,0,"21,00"
2005,6,31,"1,2",2,"21,25",5,0,5,5,0,0,0,0,"21,00"
2005,6,32,"1,2",2,"14,25",5,0,5,5,0,3,7,0,"24,00"
2005,6,32,"1,2",1,7,0,0,0,0,0,2,8,1,"12,00"
2005,6,33,"1,2",2,"10,25",5,0,5,5,0,1,0,0,"21,00"
2005,6,33,"1,2",3,"11,5",2,0,2,3,0,0,1,0,"23,00"
2005,6,33,"1,2",1,"7,25",5,0,5,4,0,0,8,1,"20,00"
2005,6,34,"1,2",3,"11,5",5,0,5,4,0,2,4,0,"20,00"
2005,6,34,"1,2",4,"21,25",4,0,4,5,0,0,5,0,"18,00"
2005,6,34,"1,2",1,"7,25",2,0,2,0,0,1,8,1,"13,00"
2005,6,34,"1,2",2,"10,25",2,0,2,2,0,2,8,1,"16,00"
2005,6,35,"1,2",2,"14,25",4,0,4,4,0,2,7,0,"22,00"
2005,6,35,"1,2",1,"7,25",4,0,4,1,0,1,8,1,"13,00"
2005,6,36,"1,2",4,"13,25",0,0,0,0,0,3,4,0,"15,00"
2005,6,36,"1,2",3,"12,5",0,0,0,1,0,3,5,0,"15,00"
2005,6,36,"1,2",1,"7,25",1,0,1,2,0,3,7,0,"13,00"
2005,6,36,"1,2",2,10,1,0,1,1,0,4,7,0,"15,00"
2005,6,37,"1,2",1,"7,25",0,0,0,0,0,3,3,0,"12,00"
2005,6,37,"1,2",2,9,0,0,0,1,0,3,3,0,"13,00"
2006,5,-10,"1,2",1,"16,5",1,0,1,2,0,3,1,0,"17,00"
2006,5,-9,"1,2",1,"8,75",0,0,0,0,0,5,8,1,"14,00"
2006,5,-9,"1,2",2,12,1,0,1,0,0,5,8,1,"15,00"
2006,5,-8,"1,2",1,"7,5",0,0,0,0,0,3,1,0,"14,00"
2006,5,-7,"1,2",1,"7,5",0,0,0,0,0,5,7,0,"10,00"
2006,5,-6,"1,2",1,"7,5",0,0,0,0,0,5,8,1,"8,00"
2006,5,-5,"1,2",1,"7,5",1,0,1,0,0,1,8,1,"12,00"
2006,5,-4,"1,2",1,"7,5",0,0,0,0,0,1,7,0,"12,00"
2006,5,-4,"1,2",2,"9,5",0,0,0,0,0,1,8,1,"13,00"
2006,6,12,"1,2",2,"14,5",2,0,2,2,0,3,3,0,"18,00"
2006,6,12,"1,2",1,"12,25",2,0,2,4,0,2,4,0,"18,00"
2006,6,13,"1,2",1,"7,75",2,0,2,1,0,1,8,1,"12,00"
2006,6,13,"1,2",2,"15,33",1,0,1,1,0,3,8,1,"16,00"
2006,6,14,"1,2",1,"7,5",0,0,0,0,0,3,8,1,"13,00"
2006,6,14,"1,2",2,"9,5",0,0,0,0,0,5,8,1,"15,00"
2006,6,14,"1,2",3,"11,5",1,0,1,1,0,4,8,1,"14,00"
2006,6,14,"1,2",4,15,0,0,0,0,0,4,8,1,"15,00"
2006,6,15,"1,2",2,13,1,0,1,0,0,3,3,0,"17,00"
2006,6,15,"1,2",1,"7,5",0,0,0,0,0,3,8,1,"12,00"
2006,6,16,"1,2",1,"7,5",1,0,1,1,0,0,0,0,"12,00"
2006,6,18,"1,2",1,"7,5",1,0,1,1,0,1,7,0,"12,00"
2006,6,18,"1,2",2,"11,5",2,0,2,2,0,2,8,1,"17,00"
2006,6,19,"1,2",3,"16,75",1,0,1,3,0,3,5,0,"19,00"
2006,6,19,"1,2",1,"7,5",1,0,1,0,0,1,8,1,"13,00"
2006,6,19,"1,2",2,10,1,0,1,0,0,1,8,1,"16,00"
2006,6,20,"1,2",1,"10,75",0,0,0,0,0,4,6,0,"16,00"
2006,6,20,"1,2",2,13,0,0,0,0,0,4,8,1,"14,00"
2006,6,21,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"13,00"
2006,6,21,"1,2",2,"14,5",0,0,0,0,0,4,8,1,"15,00"
2006,6,22,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"15,00"
2006,6,23,"1,2",1,"7,5",1,0,1,0,0,3,7,0,"14,00"
2006,6,24,"1,2",1,"7,5",0,0,0,0,0,4,8,1,"12,00"
2006,6,25,"1,2",1,"7,5",1,0,1,1,0,3,1,0,"12,00"
2006,6,25,"1,2",2,"11,5",0,0,0,1,0,3,1,0,"15,00"
2006,6,26,"1,2",1,"7,5",1,0,1,1,0,2,0,0,"12,00"
2006,6,26,"1,2",2,"12,5",1,0,1,2,0,2,3,0,"18,00"
2006,6,27,"1,2",2,"11,5",2,0,2,2,0,1,7,0,"20,00"
2006,6,27,"1,2",1,"7,5",1,0,1,0,0,1,8,1,"15,00"
2006,6,28,"1,2",1,"7,5",1,0,1,1,0,2,0,0,"18,00"
2006,6,28,"1,2",2,"11,25",2,0,2,2,0,3,3,0,"23,00"
2006,6,29,"1,2",1,"7,5",1,0,1,1,0,3,3,0,"18,00"
2006,6,29,"1,2",2,16,2,0,2,1,0,2,8,1,"24,00"
2006,7,31,"1,2",1,"7,25",1,0,1,1,0,1,1,0,"14,00"
2006,7,31,"1,2",2,"12,25",1,0,1,2,0,2,6,0,"17,00"
2006,7,31,"1,2",3,"14,25",1,0,1,0,0,3,7,0,"19,00"
2006,7,32,"1,2",1,"13,75",0,0,0,0,0,2,8,1,"18,00"
2006,7,33,"1,2",1,"7,5",1,0,1,0,0,1,8,1,"18,00"
2006,7,33,"1,2",2,"10,5",2,0,2,3,0,2,8,1,"22,00"
2006,7,33,"1,2",3,"15,75",2,0,2,3,0,2,8,1,"22,00"
2006,7,34,"1,2",1,"7,25",2,0,2,1,0,2,8,1,"21,00"
2006,7,34,"1,2",2,"12,25",1,0,1,1,0,2,8,1,"21,00"
2006,7,34,"1,2",3,"15,75",2,0,2,2,0,2,8,1,"21,00"
2006,7,35,"1,2",1,"7,5",3,0,3,3,0,1,8,1,"16,00"
2006,7,36,"1,2",1,"8,25",2,0,2,2,0,1,3,0,"19,00"
2006,8,80,"1,2",1,"14,5",1,0,1,1,0,2,6,0,"21,00"
2006,8,80,"1,2",1,12,4,0,4,4,0,1,7,0,"22,00"
2006,8,80,"1,2",1,9,2,0,2,2,0,1,8,1,"17,00"
2006,8,90,"1,2",1,15,4,0,4,4,0,2,5,0,"22,00"
2007,6,3,"1,2",1,"6,5",12,0,12,12,0,0,0,0,"17,00"
2007,6,3,"1,2",2,"14,58",10,0,10,10,0,0,0,0,"14,00"
2007,6,3,"1,2",3,"18,25",6,0,6,6,0,0,2,0,"15,00"
2007,6,4,"1,2",2,"11,83",7,1,8,8,111.111.111,0,6,0,"10,00"
2007,6,4,"1,2",1,"6,33",0,0,0,0,0,0,8,1,"14,00"
2007,6,4,"1,2",3,"18,17",0,0,0,0,0,0,8,1,"8,00"
2007,6,5,"1,2",1,"7,08",0,1,1,1,"0,5",0,7,0,"12,00"
2007,6,6,"1,2",1,"6,25",0,0,0,0,0,0,0,0,"12,00"
2007,6,8,"1,2",1,"7,5",2,0,2,2,0,0,0,0,"13,00"
2007,6,9,"1,2",1,"7,17",3,0,3,3,0,3,8,1,"18,00"
2007,6,10,"1,2",1,"6,33",0,1,1,1,"0,5",0,0,0,"18,00"
2007,6,10,"1,2",2,"13,25",3,0,3,3,0,0,0,0,"12,00"
2007,6,11,"1,2",1,"6,25",0,0,0,0,0,0,0,0,"16,00"
2007,6,11,"1,2",2,"13,25",4,0,4,4,0,0,1,0,"13,00"
2007,6,11,"1,2",3,"18,75",3,1,4,4,"0,2",0,1,0,"15,00"
2007,6,13,"1,2",1,"6,42",0,0,0,0,0,0,8,1,"14,00"
2007,6,14,"1,2",1,"7,83",2,0,2,2,0,0,7,0,"15,00"
2007,6,16,"1,2",1,"6,67",0,0,0,0,0,3,8,1,"12,00"
2007,6,17,"1,2",3,19,3,1,4,4,"0,2",0,1,0,"12,00"
2007,6,17,"1,2",2,"13,42",4,0,4,4,0,0,3,0,"12,00"
2007,6,17,"1,2",1,"6,83",4,0,4,4,0,0,4,0,"17,00"
2007,6,18,"1,2",1,"7,5",7,0,7,7,0,0,2,0,"17,00"
2007,6,19,"1,2",1,"7,17",10,0,10,10,0,1,5,0,"13,00"
2007,6,20,"1,2",1,"7,42",1,1,2,2,333.333.333,1,8,1,"16,00"
2007,6,21,"1,2",1,"8,5",0,0,0,0,0,2,8,1,"19,00"
2007,6,22,"1,2",1,"7,33",1,0,1,1,0,1,6,0,"16,00"
2007,6,23,"1,2",1,"6,5",5,0,5,5,0,0,7,0,"14,00"
2007,6,24,"1,2",2,"11,33",0,0,0,0,0,2,5,0,"15,00"
2007,6,24,"1,2",3,"18,83",0,0,0,0,0,3,7,0,"15,00"
2007,6,24,"1,2",1,"6,5",2,0,2,2,0,0,8,1,"13,00"
2007,6,26,"1,2",1,"6,5",1,0,1,1,0,1,3,0,"14,00"
2007,6,27,"1,2",1,"18,5",8,0,8,8,0,0,8,1,"12,00"
2007,7,31,"1,2",1,"7,08",0,0,0,0,0,0,6,0,"12,00"
2007,7,32,"1,2",3,"18,08",8,0,8,8,0,0,1,0,"18,00"
2007,7,32,"1,2",1,"7,5",5,0,5,5,0,0,2,0,"15,00"
2007,7,32,"1,2",2,"11,92",7,0,7,7,0,1,6,0,"12,00"
2007,7,34,"1,2",1,"7,83",3,0,3,3,0,0,1,0,"15,00"
